date,division,home_team,away_team,predicted,actual,prob_A,prob_D,prob_H,correct,home_elo,away_elo
2024-01-13,D1,Mainz,Wolfsburg,H,D,0.2784,0.2783,0.4433,False,1636.3,1674.6
2024-01-13,D1,RB Leipzig,Ein Frankfurt,H,A,0.1402,0.2019,0.6579,False,1846.3,1706.4
2024-01-13,SP1,Mallorca,Celta,H,D,0.215,0.2958,0.4892,False,1645.8,1626.9
2024-01-13,F1,Monaco,Reims,H,A,0.1915,0.2436,0.5649,False,1715.7,1637.8
2024-01-13,I1,Verona,Empoli,H,H,0.234,0.2564,0.5096,True,1590.2,1573.5
2024-01-13,SP1,Ath Bilbao,Sociedad,H,H,0.2784,0.3013,0.4202,True,1761.1,1828.7
2024-01-13,E0,Newcastle,Man City,A,A,0.5237,0.2384,0.2379,True,1802.8,2042.0
2024-01-13,D1,Darmstadt,Dortmund,A,A,0.5631,0.2325,0.2043,True,1536.7,1840.4
2024-01-13,I1,Monza,Inter,A,A,0.6337,0.2132,0.1531,True,1665.4,1940.3
2024-01-13,F1,Rennes,Nice,H,H,0.3342,0.2725,0.3933,True,1695.4,1723.1
2024-01-13,SP1,Betis,Granada,H,H,0.1501,0.2327,0.6173,True,1738.7,1563.7
2024-01-14,I1,Lazio,Lecce,H,H,0.1567,0.2184,0.6249,True,1772.3,1601.7
2024-01-14,F1,Lille,Lorient,H,H,0.1429,0.228,0.6291,True,1723.6,1550.7
2024-01-14,SP1,Almeria,Girona,A,D,0.5773,0.2476,0.1751,False,1554.8,1783.5
2024-01-14,F1,Brest,Montpellier,H,H,0.1963,0.2652,0.5385,True,1662.8,1631.8
2024-01-14,F1,Metz,Toulouse,H,A,0.2805,0.3155,0.404,False,1553.2,1595.1
2024-01-14,F1,Nantes,Clermont,H,A,0.2418,0.2602,0.4979,False,1554.0,1557.7
2024-01-14,I1,Cagliari,Bologna,A,H,0.386,0.269,0.345,False,1574.7,1718.8
2024-01-14,E0,Everton,Aston Villa,A,D,0.4515,0.263,0.2856,False,1721.1,1854.2
2024-01-14,D1,Bochum,Werder Bremen,H,D,0.2694,0.3016,0.4289,False,1617.1,1613.6
2024-01-14,SP1,Cadiz,Valencia,H,A,0.2465,0.2942,0.4593,False,1628.4,1680.2
2024-01-14,F1,Le Havre,Lyon,H,H,0.3316,0.3137,0.3547,True,1548.5,1652.9
2024-01-14,D1,MGladbach,Stuttgart,A,H,0.3766,0.2787,0.3447,False,1665.0,1723.7
2024-01-14,E0,Man United,Tottenham,A,D,0.3688,0.2753,0.3559,False,1787.9,1837.7
2024-01-14,I1,Fiorentina,Udinese,H,D,0.1555,0.2351,0.6094,False,1749.0,1646.5
2024-01-14,I1,Milan,Roma,H,H,0.174,0.2508,0.5751,True,1839.9,1761.2
2024-01-14,F1,Lens,Paris SG,A,A,0.4716,0.2484,0.2799,True,1756.6,1873.0
2024-01-15,I1,Atalanta,Frosinone,H,H,0.1415,0.1898,0.6687,True,1769.2,1589.2
2024-01-16,I1,Juventus,Sassuolo,H,H,0.0767,0.1804,0.7429,True,1852.1,1631.1
2024-01-19,SP1,Alaves,Cadiz,H,H,0.2553,0.2942,0.4506,True,1609.1,1602.7
2024-01-20,E0,Arsenal,Crystal Palace,H,H,0.1091,0.1599,0.731,True,1910.6,1723.3
2024-01-20,SP1,Vallecano,Las Palmas,H,A,0.2531,0.3095,0.4374,False,1655.4,1638.8
2024-01-20,D1,Bochum,Stuttgart,A,H,0.4526,0.2646,0.2829,False,1615.1,1712.9
2024-01-20,D1,Darmstadt,Ein Frankfurt,A,D,0.4773,0.2625,0.2602,False,1531.8,1719.5
2024-01-20,D1,FC Koln,Dortmund,A,A,0.5542,0.2301,0.2157,True,1612.8,1845.3
2024-01-20,D1,Freiburg,Hoffenheim,H,H,0.226,0.2806,0.4934,True,1716.2,1662.8
2024-01-20,D1,Heidenheim,Wolfsburg,H,D,0.2933,0.3036,0.4031,False,1597.4,1675.5
2024-01-20,SP1,Villarreal,Mallorca,H,D,0.2299,0.2855,0.4847,False,1692.4,1642.2
2024-01-20,I1,Roma,Verona,H,H,0.15,0.2267,0.6233,True,1761.2,1590.2
2024-01-20,SP1,Valencia,Ath Bilbao,A,H,0.3959,0.2704,0.3337,False,1704.6,1780.4
2024-01-20,E0,Brentford,Nottm Forest,H,H,0.2237,0.2609,0.5154,True,1740.9,1670.0
2024-01-20,D1,RB Leipzig,Leverkusen,H,A,0.355,0.2776,0.3675,False,1833.3,1860.6
2024-01-20,I1,Udinese,Milan,A,A,0.5139,0.2593,0.2268,True,1646.5,1839.9
2024-01-20,SP1,Celta,Sociedad,A,A,0.4669,0.2646,0.2685,True,1638.5,1814.1
2024-01-21,I1,Frosinone,Cagliari,H,H,0.2772,0.2847,0.4381,True,1589.2,1574.7
2024-01-21,SP1,Osasuna,Getafe,H,H,0.2605,0.3157,0.4238,True,1653.2,1677.3
2024-01-21,I1,Empoli,Monza,A,H,0.3876,0.2523,0.3601,False,1573.5,1665.4
2024-01-21,E0,Sheffield United,West Ham,A,D,0.502,0.2532,0.2448,False,1581.0,1807.7
2024-01-21,D1,Bayern Munich,Werder Bremen,H,A,0.0426,0.0912,0.8662,False,1964.9,1615.6
2024-01-21,SP1,Real Madrid,Almeria,H,H,0.0276,0.0756,0.8968,True,1968.7,1555.2
2024-01-21,D1,MGladbach,Augsburg,H,A,0.2014,0.2961,0.5025,False,1675.8,1602.2
2024-01-21,E0,Bournemouth,Liverpool,A,A,0.5506,0.2553,0.1941,True,1711.9,1944.0
2024-01-21,I1,Salernitana,Genoa,H,A,0.3025,0.3032,0.3942,False,1568.9,1624.7
2024-01-21,SP1,Betis,Barcelona,A,A,0.4515,0.2477,0.3008,True,1732.6,1863.4
2024-01-21,I1,Lecce,Juventus,A,A,0.5942,0.2244,0.1814,True,1601.7,1852.1
2024-01-21,SP1,Girona,Sevilla,H,H,0.1269,0.1992,0.6739,True,1787.3,1669.5
2024-01-22,E0,Brighton,Wolves,H,D,0.1796,0.2348,0.5856,False,1822.0,1738.8
2024-01-22,SP1,Granada,Ath Madrid,A,A,0.5941,0.2137,0.1922,True,1571.8,1862.0
2024-01-24,D1,Bayern Munich,Union Berlin,H,H,0.0511,0.0901,0.8588,True,1964.9,1653.5
2024-01-26,D1,Ein Frankfurt,Mainz,H,H,0.1865,0.2599,0.5536,True,1719.5,1635.4
2024-01-26,I1,Cagliari,Torino,A,A,0.3865,0.2971,0.3164,True,1559.6,1713.8
2024-01-26,F1,Lyon,Rennes,H,A,0.333,0.3037,0.3634,False,1639.4,1706.2
2024-01-26,SP1,Almeria,Alaves,H,A,0.3198,0.291,0.3892,False,1555.2,1609.1
2024-01-27,SP1,Sociedad,Vallecano,H,D,0.1314,0.2254,0.6432,False,1814.1,1655.4
2024-01-27,I1,Atalanta,Udinese,H,H,0.1301,0.1852,0.6847,True,1780.7,1636.8
2024-01-27,D1,Augsburg,Bayern Munich,A,A,0.6837,0.175,0.1413,True,1602.2,1964.9
2024-01-27,D1,Hoffenheim,Heidenheim,H,D,0.1965,0.2851,0.5185,False,1662.8,1597.4
2024-01-27,D1,Stuttgart,RB Leipzig,A,H,0.3824,0.283,0.3346,False,1712.9,1833.3
2024-01-27,D1,Werder Bremen,Freiburg,A,H,0.3547,0.3137,0.3316,False,1615.6,1716.2
2024-01-27,D1,Wolfsburg,FC Koln,H,D,0.1956,0.2604,0.544,False,1675.5,1612.8
2024-01-27,SP1,Las Palmas,Real Madrid,A,A,0.6485,0.2074,0.1441,True,1638.8,1968.7
2024-01-27,F1,Nice,Metz,H,H,0.1242,0.2075,0.6683,True,1712.4,1544.9
2024-01-27,I1,Juventus,Empoli,H,D,0.0612,0.1641,0.7747,False,1855.2,1596.7
2024-01-27,SP1,Barcelona,Villarreal,H,A,0.0915,0.172,0.7365,False,1863.4,1692.4
2024-01-27,D1,Leverkusen,MGladbach,H,D,0.0745,0.1391,0.7864,False,1860.6,1675.8
2024-01-27,I1,Milan,Bologna,H,D,0.1372,0.2172,0.6456,False,1839.8,1723.7
2024-01-27,F1,Marseille,Monaco,H,D,0.2374,0.2761,0.4865,False,1736.0,1700.0
2024-01-27,SP1,Mallorca,Betis,H,A,0.3039,0.3143,0.3818,False,1642.2,1732.6
2024-01-28,I1,Genoa,Lecce,H,H,0.2132,0.3074,0.4794,True,1638.8,1589.5
2024-01-28,F1,Montpellier,Lille,A,D,0.3915,0.2994,0.309,False,1623.3,1729.1
2024-01-28,SP1,Celta,Girona,A,A,0.4918,0.2582,0.25,True,1638.5,1787.3
2024-01-28,F1,Clermont,Strasbourg,H,D,0.2839,0.3303,0.3858,False,1567.0,1636.7
2024-01-28,F1,Lorient,Le Havre,H,D,0.3152,0.3171,0.3677,False,1545.2,1562.1
2024-01-28,F1,Reims,Nantes,H,D,0.1866,0.2785,0.5349,False,1653.6,1544.6
2024-01-28,I1,Monza,Sassuolo,H,H,0.2121,0.2798,0.5081,True,1655.6,1621.1
2024-01-28,I1,Verona,Frosinone,H,D,0.2425,0.2714,0.4861,False,1585.6,1593.4
2024-01-28,D1,Union Berlin,Darmstadt,H,H,0.1684,0.243,0.5886,True,1653.5,1531.8
2024-01-28,SP1,Cadiz,Ath Bilbao,A,D,0.4795,0.2616,0.2589,False,1602.7,1780.4
2024-01-28,F1,Toulouse,Lens,A,A,0.407,0.2957,0.2973,True,1603.5,1747.8
2024-01-28,D1,Dortmund,Bochum,H,H,0.0958,0.1767,0.7274,True,1845.3,1615.1
2024-01-28,I1,Lazio,Napoli,H,D,0.2809,0.2837,0.4353,False,1771.8,1812.3
2024-01-28,SP1,Sevilla,Osasuna,H,D,0.2445,0.3216,0.4339,False,1669.5,1653.2
2024-01-28,I1,Fiorentina,Inter,A,A,0.5335,0.2294,0.2371,True,1744.3,1945.0
2024-01-28,F1,Paris SG,Brest,H,D,0.1057,0.1846,0.7096,False,1881.8,1671.3
2024-01-28,SP1,Ath Madrid,Valencia,H,H,0.143,0.1975,0.6595,True,1862.0,1704.6
2024-01-29,I1,Salernitana,Roma,A,A,0.5025,0.2299,0.2676,True,1556.2,1768.8
2024-01-29,SP1,Getafe,Granada,H,H,0.1746,0.2661,0.5593,True,1677.3,1571.8
2024-01-30,E0,Nottm Forest,Arsenal,A,A,0.5577,0.2446,0.1976,True,1670.0,1910.6
2024-01-30,E0,Fulham,Everton,H,D,0.2795,0.2602,0.4603,False,1712.2,1723.2
2024-01-30,E0,Luton,Brighton,A,H,0.458,0.2684,0.2735,False,1607.4,1822.0
2024-01-30,E0,Crystal Palace,Sheffield United,H,H,0.1486,0.236,0.6154,True,1723.3,1581.0
2024-01-30,E0,Aston Villa,Newcastle,H,A,0.1948,0.2568,0.5484,False,1852.0,1794.1
2024-01-31,SP1,Barcelona,Osasuna,H,H,0.0984,0.1718,0.7298,True,1863.4,1653.2
2024-01-31,E0,Man City,Burnley,H,H,0.0347,0.0928,0.8725,True,2045.7,1647.3
2024-01-31,E0,Tottenham,Brentford,H,H,0.171,0.2205,0.6085,True,1837.9,1740.9
2024-01-31,SP1,Ath Madrid,Vallecano,H,H,0.0891,0.1866,0.7243,True,1862.0,1655.4
2024-01-31,E0,Liverpool,Chelsea,H,H,0.1102,0.1725,0.7173,True,1944.0,1782.7
2024-02-01,E0,West Ham,Bournemouth,H,D,0.1609,0.2474,0.5917,False,1803.2,1704.2
2024-02-01,SP1,Getafe,Real Madrid,A,A,0.6432,0.2033,0.1535,True,1676.2,1972.3
2024-02-01,E0,Wolves,Man United,H,A,0.2944,0.286,0.4197,False,1742.6,1787.7
2024-02-02,D1,Heidenheim,Dortmund,A,D,0.5586,0.2488,0.1927,False,1601.2,1856.2
2024-02-02,I1,Lecce,Fiorentina,A,H,0.4153,0.2842,0.3005,False,1589.5,1744.3
2024-02-02,F1,Strasbourg,Paris SG,A,A,0.5865,0.2554,0.1581,True,1636.1,1875.5
2024-02-02,SP1,Ath Bilbao,Mallorca,H,H,0.1248,0.2018,0.6734,True,1769.5,1637.7
2024-02-03,E0,Everton,Tottenham,A,D,0.4347,0.2569,0.3084,False,1724.6,1842.2
2024-02-03,SP1,Valencia,Almeria,H,H,0.1429,0.2233,0.6337,True,1708.3,1539.8
2024-02-03,I1,Empoli,Genoa,H,D,0.2889,0.2993,0.4118,False,1596.7,1638.8
2024-02-03,I1,Udinese,Monza,H,D,0.2448,0.2943,0.4609,False,1636.8,1655.6
2024-02-03,D1,Bayern Munich,MGladbach,H,H,0.0608,0.1419,0.7973,True,1952.4,1670.8
2024-02-03,D1,Bochum,Augsburg,H,D,0.2641,0.3031,0.4328,False,1621.0,1611.4
2024-02-03,D1,Darmstadt,Leverkusen,A,A,0.7077,0.1757,0.1166,True,1531.4,1863.0
2024-02-03,D1,Freiburg,Stuttgart,H,A,0.3554,0.2523,0.3923,False,1709.2,1720.0
2024-02-03,D1,Mainz,Werder Bremen,H,A,0.2832,0.2773,0.4395,False,1631.0,1644.0
2024-02-03,E0,Brighton,Crystal Palace,H,H,0.2121,0.273,0.515,True,1794.1,1720.8
2024-02-03,E0,Burnley,Fulham,H,D,0.3386,0.2719,0.3895,False,1646.1,1710.9
2024-02-03,E0,Newcastle,Luton,H,D,0.1464,0.2084,0.6452,False,1809.5,1631.5
2024-02-03,SP1,Granada,Las Palmas,H,D,0.3655,0.2591,0.3754,False,1562.8,1651.1
2024-02-03,F1,Rennes,Montpellier,H,H,0.1887,0.2775,0.5338,True,1713.7,1625.0
2024-02-03,I1,Frosinone,Milan,A,A,0.5587,0.2434,0.1979,True,1593.4,1839.8
2024-02-03,SP1,Alaves,Barcelona,A,A,0.5665,0.2446,0.1888,True,1629.9,1855.8
2024-02-03,D1,FC Koln,Ein Frankfurt,A,H,0.376,0.292,0.3319,False,1608.5,1720.6
2024-02-03,E0,Sheffield United,Aston Villa,A,A,0.5912,0.2149,0.1939,True,1581.7,1836.6
2024-02-03,I1,Bologna,Sassuolo,H,H,0.1584,0.2594,0.5822,True,1723.7,1621.1
2024-02-03,SP1,Girona,Sociedad,H,D,0.2252,0.2705,0.5043,False,1800.0,1813.6
2024-02-03,F1,Nantes,Lens,A,A,0.4627,0.2755,0.2618,True,1548.9,1755.8
2024-02-04,I1,Torino,Salernitana,H,D,0.1655,0.2238,0.6107,False,1713.8,1556.2
2024-02-04,F1,Monaco,Le Havre,H,D,0.145,0.2292,0.6259,False,1702.4,1563.0
2024-02-04,SP1,Villarreal,Cadiz,H,D,0.1863,0.2529,0.5607,False,1708.4,1599.6
2024-02-04,I1,Napoli,Verona,H,H,0.138,0.1813,0.6807,True,1812.3,1585.6
2024-02-04,F1,Lille,Clermont,H,H,0.1201,0.2193,0.6606,True,1727.5,1567.7
2024-02-04,F1,Metz,Lorient,H,A,0.2786,0.2713,0.4501,False,1541.6,1544.3
2024-02-04,F1,Reims,Toulouse,H,A,0.2102,0.2897,0.5001,False,1649.3,1595.5
2024-02-04,E0,Bournemouth,Nottm Forest,H,D,0.2235,0.2731,0.5034,False,1704.2,1661.5
2024-02-04,E0,Chelsea,Wolves,H,A,0.25,0.2495,0.5005,False,1777.4,1742.6
2024-02-04,E0,Man United,West Ham,H,H,0.2816,0.2907,0.4276,True,1787.7,1803.2
2024-02-04,D1,Wolfsburg,Hoffenheim,H,D,0.2517,0.284,0.4643,False,1671.4,1654.3
2024-02-04,SP1,Osasuna,Celta,H,A,0.217,0.2872,0.4958,False,1659.6,1627.2
2024-02-04,F1,Brest,Nice,H,D,0.2776,0.3118,0.4106,False,1677.6,1715.7
2024-02-04,D1,RB Leipzig,Union Berlin,H,H,0.1326,0.2255,0.6419,True,1808.4,1655.8
2024-02-04,E0,Arsenal,Liverpool,A,H,0.381,0.279,0.3401,False,1920.4,1957.0
2024-02-04,I1,Atalanta,Lazio,H,H,0.2068,0.2762,0.517,True,1780.7,1771.8
2024-02-04,SP1,Betis,Getafe,H,D,0.2145,0.2926,0.4929,False,1731.3,1676.2
2024-02-04,I1,Inter,Juventus,H,H,0.2072,0.2531,0.5397,True,1945.0,1855.2
2024-02-04,F1,Lyon,Marseille,A,H,0.3914,0.2819,0.3267,False,1631.8,1733.6
2024-02-04,SP1,Real Madrid,Ath Madrid,H,D,0.1828,0.2552,0.562,False,1972.3,1871.7
2024-02-05,I1,Roma,Cagliari,H,H,0.1136,0.1944,0.692,True,1768.8,1559.6
2024-02-05,SP1,Vallecano,Sevilla,H,A,0.2528,0.2878,0.4593,False,1644.2,1660.4
2024-02-05,E0,Brentford,Man City,A,A,0.5724,0.2347,0.1929,True,1741.6,2046.8
2024-02-07,D1,Mainz,Union Berlin,H,D,0.2799,0.2818,0.4382,False,1631.0,1655.8
2024-02-09,D1,Dortmund,Freiburg,H,H,0.1237,0.1837,0.6926,True,1856.2,1709.2
2024-02-09,I1,Salernitana,Empoli,H,A,0.3211,0.2868,0.3921,False,1550.8,1609.8
2024-02-09,SP1,Cadiz,Betis,A,A,0.4009,0.2688,0.3304,True,1599.6,1731.3
2024-02-09,F1,Marseille,Metz,H,D,0.1524,0.2225,0.6251,False,1733.6,1541.6
2024-02-10,E0,Man City,Everton,H,H,0.0602,0.1286,0.8112,True,2046.8,1724.6
2024-02-10,SP1,Alaves,Villarreal,H,D,0.2831,0.2884,0.4285,False,1629.9,1708.4
2024-02-10,I1,Cagliari,Lazio,A,A,0.4482,0.256,0.2959,True,1549.5,1774.6
2024-02-10,D1,Augsburg,RB Leipzig,A,D,0.5085,0.2359,0.2556,False,1611.4,1808.4
2024-02-10,D1,Ein Frankfurt,Bochum,H,D,0.1798,0.2713,0.5489,False,1720.6,1621.0
2024-02-10,D1,MGladbach,Darmstadt,H,D,0.1648,0.2315,0.6037,False,1670.8,1531.4
2024-02-10,D1,Union Berlin,Wolfsburg,H,H,0.2406,0.2836,0.4758,True,1655.8,1671.4
2024-02-10,D1,Werder Bremen,Heidenheim,H,A,0.2288,0.2955,0.4757,False,1644.0,1601.2
2024-02-10,E0,Fulham,Bournemouth,H,H,0.2557,0.2809,0.4634,True,1710.9,1704.2
2024-02-10,E0,Liverpool,Burnley,H,H,0.0492,0.0939,0.8569,True,1957.0,1646.1
2024-02-10,E0,Luton,Sheffield United,H,A,0.1961,0.2587,0.5452,False,1631.5,1581.7
2024-02-10,E0,Tottenham,Brighton,H,H,0.1802,0.2249,0.5949,True,1842.2,1794.1
2024-02-10,E0,Wolves,Brentford,H,A,0.2275,0.2776,0.4949,False,1742.6,1741.6
2024-02-10,SP1,Sociedad,Osasuna,H,A,0.1288,0.2156,0.6555,False,1813.6,1659.6
2024-02-10,F1,Lens,Strasbourg,H,H,0.1475,0.2366,0.6158,True,1755.8,1636.1
2024-02-10,I1,Roma,Inter,A,A,0.498,0.2548,0.2472,True,1768.0,1958.2
2024-02-10,SP1,Real Madrid,Girona,H,H,0.1537,0.2452,0.6011,True,1972.3,1800.0
2024-02-10,E0,Nottm Forest,Newcastle,A,A,0.435,0.2563,0.3087,True,1661.5,1809.5
2024-02-10,D1,Leverkusen,Bayern Munich,A,H,0.3727,0.2852,0.3421,False,1863.0,1952.4
2024-02-10,I1,Sassuolo,Torino,H,D,0.3164,0.2995,0.3842,False,1617.6,1708.6
2024-02-10,SP1,Las Palmas,Valencia,H,H,0.2841,0.3216,0.3942,True,1651.1,1708.3
2024-02-10,F1,Paris SG,Lille,H,H,0.1313,0.1963,0.6724,True,1875.5,1727.5
2024-02-11,I1,Fiorentina,Frosinone,H,H,0.1599,0.2479,0.5922,True,1732.3,1584.1
2024-02-11,F1,Le Havre,Rennes,A,A,0.4026,0.3076,0.2899,True,1563.0,1713.7
2024-02-11,SP1,Getafe,Celta,H,H,0.203,0.2961,0.5009,True,1676.2,1627.2
2024-02-11,F1,Clermont,Brest,A,D,0.4114,0.2932,0.2954,False,1567.7,1677.6
2024-02-11,F1,Lorient,Reims,A,H,0.3867,0.2885,0.3248,False,1544.3,1649.3
2024-02-11,F1,Toulouse,Nantes,H,A,0.2236,0.3045,0.472,False,1595.5,1548.9
2024-02-11,I1,Bologna,Lecce,H,H,0.1583,0.2366,0.6051,True,1748.1,1593.9
2024-02-11,I1,Monza,Verona,H,D,0.2177,0.2755,0.5068,False,1654.5,1588.1
2024-02-11,E0,West Ham,Arsenal,A,A,0.4587,0.2458,0.2954,True,1803.2,1920.4
2024-02-11,D1,Stuttgart,Mainz,H,H,0.1348,0.1866,0.6787,True,1720.0,1631.0
2024-02-11,SP1,Mallorca,Vallecano,H,H,0.2508,0.3098,0.4394,True,1637.7,1644.2
2024-02-11,F1,Montpellier,Lyon,H,A,0.2363,0.2877,0.4761,False,1625.0,1631.8
2024-02-11,D1,Hoffenheim,FC Koln,H,D,0.1993,0.2868,0.5139,False,1654.3,1608.5
2024-02-11,E0,Aston Villa,Man United,H,A,0.2007,0.2321,0.5672,False,1836.6,1787.7
2024-02-11,I1,Genoa,Atalanta,A,A,0.5071,0.2367,0.2562,True,1630.8,1800.9
2024-02-11,SP1,Sevilla,Ath Madrid,A,H,0.5289,0.243,0.2281,False,1660.4,1871.7
2024-02-11,I1,Milan,Napoli,H,H,0.1854,0.2606,0.554,True,1850.7,1810.0
2024-02-11,F1,Nice,Monaco,H,A,0.2351,0.2644,0.5005,False,1715.7,1702.4
2024-02-11,SP1,Barcelona,Granada,H,D,0.0697,0.1449,0.7854,False,1855.8,1562.8
2024-02-12,I1,Juventus,Udinese,H,A,0.0842,0.1977,0.718,False,1837.6,1651.4
2024-02-12,SP1,Almeria,Ath Bilbao,A,D,0.5925,0.2116,0.1959,False,1539.8,1769.5
2024-02-12,E0,Crystal Palace,Chelsea,H,A,0.3032,0.2939,0.403,False,1720.8,1777.4
2024-02-14,I1,Bologna,Fiorentina,H,H,0.2316,0.2783,0.4901,True,1748.1,1732.3
2024-02-16,I1,Torino,Lecce,H,H,0.1916,0.2585,0.5499,True,1708.6,1593.9
2024-02-16,D1,FC Koln,Werder Bremen,H,A,0.2952,0.2933,0.4115,False,1622.0,1640.1
2024-02-16,I1,Inter,Salernitana,H,H,0.0273,0.0757,0.897,True,1958.2,1550.8
2024-02-16,SP1,Villarreal,Getafe,H,D,0.2479,0.3083,0.4439,False,1702.4,1680.1
2024-02-16,F1,Lyon,Nice,H,H,0.3514,0.2667,0.3819,True,1652.0,1708.4
2024-02-17,E0,Brentford,Liverpool,A,A,0.5601,0.2442,0.1957,True,1751.8,1948.8
2024-02-17,SP1,Ath Madrid,Las Palmas,H,H,0.1111,0.2022,0.6867,True,1864.1,1661.1
2024-02-17,I1,Napoli,Genoa,H,D,0.1289,0.2067,0.6643,False,1810.0,1630.8
2024-02-17,D1,Darmstadt,Stuttgart,A,A,0.5621,0.2335,0.2043,True,1530.9,1736.3
2024-02-17,D1,Heidenheim,Leverkusen,A,A,0.6058,0.2359,0.1583,True,1614.5,1878.7
2024-02-17,D1,Hoffenheim,Union Berlin,H,A,0.2514,0.3185,0.4301,False,1651.4,1656.8
2024-02-17,D1,Mainz,Augsburg,H,H,0.3002,0.2854,0.4144,True,1612.6,1614.8
2024-02-17,D1,Wolfsburg,Dortmund,A,D,0.5186,0.2523,0.2291,False,1659.8,1854.0
2024-02-17,E0,Burnley,Arsenal,A,A,0.6823,0.1863,0.1313,True,1644.4,1944.8
2024-02-17,E0,Fulham,Aston Villa,A,A,0.4338,0.249,0.3171,True,1720.0,1834.2
2024-02-17,E0,Newcastle,Bournemouth,H,D,0.1661,0.2038,0.6301,False,1809.6,1696.6
2024-02-17,E0,Nottm Forest,West Ham,A,H,0.3798,0.2737,0.3465,False,1658.8,1773.7
2024-02-17,E0,Tottenham,Wolves,H,A,0.1509,0.1913,0.6577,False,1846.1,1735.6
2024-02-17,SP1,Osasuna,Cadiz,H,H,0.2024,0.272,0.5256,True,1653.8,1593.7
2024-02-17,F1,Lille,Le Havre,H,H,0.1306,0.2131,0.6564,True,1731.5,1564.6
2024-02-17,I1,Verona,Juventus,A,D,0.5758,0.2419,0.1823,False,1588.1,1837.6
2024-02-17,SP1,Celta,Barcelona,A,A,0.5665,0.2306,0.2029,True,1639.5,1853.2
2024-02-17,E0,Man City,Chelsea,H,D,0.078,0.149,0.773,False,2053.2,1774.1
2024-02-17,D1,RB Leipzig,MGladbach,H,H,0.1373,0.2438,0.6189,True,1803.7,1660.9
2024-02-17,I1,Atalanta,Sassuolo,H,H,0.0779,0.1418,0.7803,True,1800.9,1617.6
2024-02-17,F1,Nantes,Paris SG,A,A,0.6442,0.203,0.1528,True,1557.8,1892.6
2024-02-17,SP1,Valencia,Sevilla,H,D,0.2284,0.2911,0.4805,False,1698.8,1680.4
2024-02-18,I1,Lazio,Bologna,H,A,0.2856,0.2687,0.4457,False,1774.6,1748.1
2024-02-18,F1,Strasbourg,Lorient,H,A,0.2112,0.2926,0.4962,False,1629.1,1568.6
2024-02-18,SP1,Vallecano,Real Madrid,A,D,0.6961,0.1729,0.131,False,1627.2,1979.7
2024-02-18,F1,Monaco,Toulouse,H,A,0.1359,0.23,0.6341,False,1709.5,1597.6
2024-02-18,F1,Montpellier,Metz,H,H,0.204,0.2772,0.5188,True,1614.0,1540.6
2024-02-18,F1,Rennes,Clermont,H,H,0.1387,0.2186,0.6427,True,1726.2,1564.9
2024-02-18,I1,Empoli,Fiorentina,A,D,0.4029,0.2604,0.3367,False,1609.8,1732.3
2024-02-18,I1,Udinese,Cagliari,H,D,0.1804,0.2431,0.5765,False,1651.4,1549.5
2024-02-18,E0,Sheffield United,Brighton,A,A,0.4717,0.2509,0.2774,True,1589.7,1797.2
2024-02-18,D1,Freiburg,Ein Frankfurt,H,D,0.298,0.3123,0.3897,False,1688.2,1701.0
2024-02-18,SP1,Granada,Almeria,H,D,0.2681,0.2677,0.4642,False,1570.2,1540.5
2024-02-18,F1,Reims,Lens,A,D,0.406,0.2982,0.2957,False,1627.9,1768.0
2024-02-18,D1,Bochum,Bayern Munich,A,H,0.6024,0.228,0.1696,False,1620.6,1933.4
2024-02-18,E0,Luton,Man United,A,A,0.4597,0.2678,0.2725,True,1621.9,1818.2
2024-02-18,I1,Frosinone,Roma,A,A,0.4734,0.2487,0.2779,True,1584.1,1768.0
2024-02-18,SP1,Mallorca,Sociedad,A,A,0.4214,0.2877,0.291,True,1636.1,1794.3
2024-02-18,F1,Brest,Marseille,H,H,0.2599,0.2762,0.4639,True,1677.6,1720.6
2024-02-18,I1,Monza,Milan,A,H,0.5419,0.2344,0.2237,False,1654.5,1850.7
2024-02-18,SP1,Betis,Alaves,H,D,0.1633,0.2754,0.5613,False,1736.4,1623.1
2024-02-19,SP1,Ath Bilbao,Girona,H,H,0.2953,0.2856,0.4191,True,1771.2,1791.8
2024-02-19,E0,Everton,Crystal Palace,H,D,0.2467,0.2956,0.4577,False,1724.6,1701.0
2024-02-20,E0,Man City,Brentford,H,H,0.0568,0.1262,0.817,True,2053.2,1751.8
2024-02-21,E0,Liverpool,Luton,H,H,0.0543,0.1185,0.8272,True,1948.8,1621.9
2024-02-22,I1,Torino,Lazio,H,A,0.2869,0.3063,0.4068,False,1708.6,1774.6
2024-02-23,D1,Leverkusen,Mainz,H,H,0.0606,0.1193,0.8201,True,1878.7,1612.6
2024-02-23,I1,Bologna,Verona,H,H,0.1039,0.1626,0.7335,True,1764.8,1590.6
2024-02-23,F1,Metz,Lyon,A,A,0.3905,0.2686,0.3408,True,1540.6,1652.0
2024-02-23,SP1,Sociedad,Villarreal,H,A,0.1637,0.2469,0.5895,False,1794.3,1702.4
2024-02-24,I1,Sassuolo,Empoli,H,A,0.2923,0.2966,0.4111,False,1595.2,1623.1
2024-02-24,D1,MGladbach,Bochum,H,H,0.203,0.2869,0.51,True,1660.9,1620.6
2024-02-24,D1,Stuttgart,FC Koln,H,D,0.1236,0.1817,0.6946,False,1736.3,1622.0
